Date/time,TEMP [C],Relative humidity,PM1 [ug/m3],PM2.5 [ug/m3],PM10 [ug/m3]
2021-05-05 04:05:17+02:00,11.8,11.8,4.62,5.11,5.11
2021-05-05 04:10:15+02:00,11.8,11.8,5.34,9.69,13.99
2021-05-05 04:15:15+02:00,11.7,11.7,2.13,2.35,2.35
2021-05-05 04:20:15+02:00,11.6,11.6,5.19,5.74,5.74
2021-05-05 04:25:14+02:00,11.6,11.6,4.12,7.5,10.84
2021-05-05 04:30:14+02:00,11.1,11.1,6.45,10.59,14.54
2021-05-05 04:35:17+02:00,11.0,11.0,5.61,6.2,6.2
2021-05-05 04:40:14+02:00,11.1,11.1,5.09,5.63,5.63
2021-05-05 04:45:14+02:00,11.1,11.1,3.86,5.61,7.14
2021-05-05 04:50:20+02:00,10.0,10.0,9.02,9.97,9.97
2021-05-05 04:55:20+02:00,9.4,9.4,7.55,8.35,8.35
2021-05-05 05:00:14+02:00,9.4,9.4,6.74,9.42,11.65
2021-05-05 05:05:14+02:00,9.4,9.4,6.07,7.05,7.45
2021-05-05 05:10:15+02:00,9.2,9.2,5.74,8.26,10.44
2021-05-05 05:15:15+02:00,9.3,9.3,6.29,6.95,6.95
2021-05-05 05:20:15+02:00,9.3,9.3,5.97,7.42,8.34
2021-05-05 05:25:14+02:00,9.4,9.4,8.33,10.59,12.17
2021-05-05 05:30:14+02:00,9.3,9.3,5.96,7.9,9.39
2021-05-05 05:35:15+02:00,9.4,9.4,6.97,8.22,8.8
2021-05-05 05:40:15+02:00,9.6,9.6,4.64,5.13,5.13
2021-05-05 05:45:14+02:00,9.6,9.6,2.17,2.39,2.39
2021-05-05 05:50:14+02:00,10.0,10.0,5.38,6.8,7.77
2021-05-05 05:55:16+02:00,9.9,9.9,6.01,8.18,9.92
2021-05-05 06:00:14+02:00,9.9,9.9,0.57,0.62,0.62
2021-05-05 06:05:14+02:00,7.1,7.1,8.82,24.24,40.71
2021-05-05 06:10:15+02:00,6.1,6.1,1.64,1.81,1.81
