Date/time,PM10 [ug/m3],PM2.5 [ug/m3],TEMP [C]
2021-04-30 06:20:00+02:00,12.766666666666666,9.1,10.766666
2021-04-30 06:25:00+02:00,12.808333333333334,9.15,10.783333
2021-04-30 06:30:00+02:00,12.85,9.2,10.799999
2021-04-30 06:35:00+02:00,12.891666666666666,9.25,10.816667
2021-04-30 06:40:00+02:00,12.933333333333334,9.3,10.833333
2021-04-30 06:45:00+02:00,12.975,9.35,10.849999
2021-04-30 06:50:00+02:00,13.016666666666666,9.4,10.866667
2021-04-30 06:55:00+02:00,13.058333333333334,9.45,10.883333
2021-04-30 07:00:00+02:00,13.1,9.5,10.9
2021-04-30 07:05:00+02:00,13.191666666666666,9.55,10.974999
2021-04-30 07:10:00+02:00,13.283333333333333,9.6,11.049999
2021-04-30 07:15:00+02:00,13.375,9.65,11.125
2021-04-30 07:20:00+02:00,13.466666666666667,9.7,11.2
2021-04-30 07:25:00+02:00,13.558333333333334,9.75,11.275
2021-04-30 07:30:00+02:00,13.649999999999999,9.8,11.35
2021-04-30 07:35:00+02:00,13.741666666666665,9.85,11.425
2021-04-30 07:40:00+02:00,13.833333333333332,9.9,11.5
2021-04-30 07:45:00+02:00,13.924999999999999,9.95,11.575
2021-04-30 07:50:00+02:00,14.016666666666666,10.0,11.65
2021-04-30 07:55:00+02:00,14.108333333333333,10.049999999999999,11.725
2021-04-30 08:00:00+02:00,14.2,10.1,11.8
2021-04-30 08:05:00+02:00,14.174999999999999,10.1,11.866667
2021-04-30 08:10:00+02:00,14.149999999999999,10.1,11.933333
2021-04-30 08:15:00+02:00,14.125,10.1,12.0
2021-04-30 08:20:00+02:00,14.1,10.1,12.066667
2021-04-30 08:25:00+02:00,14.075,10.1,12.133333
2021-04-30 08:30:00+02:00,14.05,10.1,12.200001
2021-04-30 08:35:00+02:00,14.025,10.1,12.266667
2021-04-30 08:40:00+02:00,14.0,10.1,12.333334
2021-04-30 08:45:00+02:00,13.975,10.1,12.400001
2021-04-30 08:50:00+02:00,13.95,10.1,12.466667
2021-04-30 08:55:00+02:00,13.925,10.1,12.533334
2021-04-30 09:00:00+02:00,13.9,10.1,12.6
2021-04-30 09:05:00+02:00,14.083333333333334,10.174999999999999,12.700001
2021-04-30 09:10:00+02:00,14.266666666666667,10.25,12.8
2021-04-30 09:15:00+02:00,14.450000000000001,10.325,12.900001
2021-04-30 09:20:00+02:00,14.633333333333335,10.4,13.0
2021-04-30 09:25:00+02:00,14.816666666666668,10.475,13.1
2021-04-30 09:30:00+02:00,15.0,10.55,13.200001
2021-04-30 09:35:00+02:00,15.183333333333334,10.625,13.3
2021-04-30 09:40:00+02:00,15.366666666666667,10.7,13.400001
2021-04-30 09:45:00+02:00,15.55,10.775,13.5
2021-04-30 09:50:00+02:00,15.733333333333334,10.85,13.6
2021-04-30 09:55:00+02:00,15.916666666666668,10.925,13.7
2021-04-30 10:00:00+02:00,16.1,11.0,13.8
2021-04-30 10:05:00+02:00,15.941666666666668,10.933333333333334,13.875
2021-04-30 10:10:00+02:00,15.783333333333335,10.866666666666667,13.95
2021-04-30 10:15:00+02:00,15.625,10.8,14.025
2021-04-30 10:20:00+02:00,15.466666666666667,10.733333333333333,14.1
2021-04-30 10:25:00+02:00,15.308333333333334,10.666666666666666,14.175
2021-04-30 10:30:00+02:00,15.15,10.6,14.25
2021-04-30 10:35:00+02:00,14.991666666666667,10.533333333333333,14.325
2021-04-30 10:40:00+02:00,14.833333333333334,10.466666666666667,14.4
2021-04-30 10:45:00+02:00,14.675,10.399999999999999,14.475
2021-04-30 10:50:00+02:00,14.516666666666666,10.333333333333332,14.55
2021-04-30 10:55:00+02:00,14.358333333333333,10.266666666666666,14.625
2021-04-30 11:00:00+02:00,14.2,10.2,14.7
2021-04-30 11:05:00+02:00,14.208333333333332,10.274999999999999,14.783333
2021-04-30 11:10:00+02:00,14.216666666666667,10.35,14.866667
2021-04-30 11:15:00+02:00,14.225,10.424999999999999,14.95
2021-04-30 11:20:00+02:00,14.233333333333333,10.5,15.033333
2021-04-30 11:25:00+02:00,14.241666666666667,10.575,15.116667
2021-04-30 11:30:00+02:00,14.25,10.649999999999999,15.2
2021-04-30 11:35:00+02:00,14.258333333333333,10.725,15.283333
2021-04-30 11:40:00+02:00,14.266666666666667,10.799999999999999,15.366667
2021-04-30 11:45:00+02:00,14.275,10.875,15.45
2021-04-30 11:50:00+02:00,14.283333333333333,10.95,15.533333
2021-04-30 11:55:00+02:00,14.291666666666668,11.025,15.616667
2021-04-30 12:00:00+02:00,14.3,11.1,15.7
2021-04-30 12:05:00+02:00,14.891666666666667,11.308333333333334,15.758333
2021-04-30 12:10:00+02:00,15.483333333333334,11.516666666666666,15.816667
2021-04-30 12:15:00+02:00,16.075,11.725,15.875
2021-04-30 12:20:00+02:00,16.666666666666668,11.933333333333334,15.933333
2021-04-30 12:25:00+02:00,17.258333333333333,12.141666666666666,15.991667
2021-04-30 12:30:00+02:00,17.85,12.35,16.05
2021-04-30 12:35:00+02:00,18.441666666666666,12.558333333333334,16.108334
2021-04-30 12:40:00+02:00,19.03333333333333,12.766666666666666,16.166666
2021-04-30 12:45:00+02:00,19.625,12.975,16.225
2021-04-30 12:50:00+02:00,20.216666666666665,13.183333333333334,16.283333
2021-04-30 12:55:00+02:00,20.80833333333333,13.391666666666666,16.341667
2021-04-30 13:00:00+02:00,21.4,13.6,16.4
2021-04-30 13:05:00+02:00,21.129166666666666,13.674999999999999,16.083332
2021-04-30 13:10:00+02:00,20.85833333333333,13.75,15.766666
2021-04-30 13:15:00+02:00,20.5875,13.825,15.45
2021-04-30 13:20:00+02:00,20.316666666666666,13.9,15.133333
2021-04-30 13:25:00+02:00,20.04583333333333,13.975,14.816667
2021-04-30 13:30:00+02:00,19.775,14.05,14.5
2021-04-30 13:35:00+02:00,19.504166666666666,14.125,14.183333
